date,text,verdict
May 16 2011,"""The (border) fence is now basically complete.""",3
May 11 2011,"Under President Barack Obama, the United States has ""doubled our exports.""",4
May 11 2011,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.,0
May 10 2011,"""The Border Patrol has 20,000 agents – more than twice as many as there were in 2004.""",0
May 5 2011,"""Bin Laden had declared war against Pakistan.""",2
April 29 2011,On whether the federal debt limit should be raised,4
April 29 2011,"Says ""we have now more Border Patrol officers … than we’ve had at any time in our history.""",1
April 28 2011,Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.,4
April 27 2011,"Says Paul Ryan ""voted for two wars that were unpaid for, voted for the Bush tax cuts that were unpaid for, voted for the prescription drug bill that cost as much as my health care bill -- but wasn't paid for."" ",1
April 24 2011,"""Gov. (Rick) Perry helped balance his budget with about $6 billion worth of federal help, which he happily took, and then started blaming the members of Congress who had offered that help.""",1
April 18 2011,"The Republican budget plan ""says that 10 years from now, if you’re a 65-year-old who’s eligible for Medicare, you should have to pay nearly $6,400 more than you would today.""",1
April 14 2011,"""In the last decade, the average income of the bottom 90 percent of all working Americans actually declined. The top 1 percent saw their income rise by an average of more than a quarter of a million dollars each.""",2
April 14 2011,"""By the end of this decade, the interest we owe on our debt could rise to nearly $1 trillion.""",2
April 13 2011,"""Foreign aid makes up about 1 percent of our entire budget.""",0
March 29 2011,"""Regime change (in Iraq) took eight years""",2
March 23 2011,"On the president unilaterally authorizing a military attack ""that does not involve stopping an actual or imminent threat to the nation.""",4
March 15 2011,"""Oil production from federal waters in the Gulf of Mexico reached an all-time high"" in 2010.",2
March 15 2011,"""Last year, American oil production reached its highest level since 2003.""",1
March 15 2011,"""For the first time in more than a decade, imports accounted for less than half of (the oil) we consumed.""",2
February 24 2011,"If there’s a government shutdown, ""people don’t get their Social Security checks.""",3
February 22 2011,"The president’s proposed budget ""will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.""",4
February 16 2011,The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president.,2
February 15 2011,"Under the White House’s budget proposal, ""we will not be adding more to the national debt"" by the middle of the decade.",4
February 10 2011,"""Today, American companies have nearly $2 trillion sitting on their balance sheets.""",1
February 8 2011,"Twelve judges have thrown out legal challenges to the health care law because they rejected ""the notion that the health care law was unconstitutional.""",4
February 7 2011,"""I lowered taxes over the last two years.""",1
February 7 2011,"""I didn't raise taxes once.""",4
January 31 2011,"""Veterans can now download their electronic medical records with a click of the mouse.""",3
January 26 2011,"""The Interior Department is in charge of salmon while they're in fresh water, but the Commerce Department handles them when they're in saltwater.""",1
January 25 2011,"The United States has ""one of the highest corporate tax rates in the world.""",0
January 25 2011,"""We are living with a legacy of deficit-spending that began almost a decade ago.""",2
January 25 2011,"""As many as a quarter of our students aren’t even finishing high school.""",1
January 25 2011,"""Two years after the worst recession most of us have ever known ... corporate profits are up."" ",0
December 15 2010,"""When Social Security was passed, there were all kinds of lawsuits,"" just as there have been in the legal battle over the new health care law.",0
December 8 2010,"When President Franklin D. Roosevelt started Social Security, ""it only affected widows and orphans,"" and when Medicare began, ""it was a small program.""",4
December 7 2010,"""There are polls showing right now that the American people for the most part think it's a bad idea to provide tax cuts to the wealthy.""",1
November 10 2010,"""One of the interesting things about the Recovery Act was most of the projects came in under budget, faster than expected, because there's just not a lot of work there.""",2
October 30 2010,"""The Republican leader of the Senate said his main goal after this election is simply to win the next one.""",2
October 28 2010,"""We have empowered state insurance commissioners to review the rate hikes that are taking place in states. And in some states like North Carolina, they have already used it and rolled back premium increases by 25 percent.""",1
October 28 2010,"""Before we even passed health care, 4 millions kids got health insurance that didn't have it before, through the Children's Health Insurance Program.""",2
October 28 2010,"Stabilizing the recent financial crisis ""will cost less than 1 percent of GDP,"" which is less than the 2.5 percent to fix the savings and loan crisis of the 1980s.",2
October 28 2010,"""Most of the jobs that we lost were lost before the economic policies we put in place had any effect.""",0
October 28 2010,"The health care bill ""cuts the deficit by over $1 trillion dollars.""",2
October 11 2010,"""Groups that receive foreign money are spending huge sums to influence American elections.""",2
September 30 2010,"The Republican election platform ""was actually written with the help of a former lobbyist for AIG and a former lobbyist for Exxon-Mobil.""",2
September 30 2010,"""We now have our kids go to school about a month less than most other advanced countries.""",2
September 22 2010,"The Bush administration had been ""giving (auto companies) billions of dollars and just asking nothing in return.""",4
September 22 2010,"""Our tax rates are lower now than they were under Ronald Reagan. They're much lower than they were under Dwight Eisenhower.""",1
September 22 2010,"""There's a big chunk of the country that thinks that I have been too soft on Wall Street.""",0
September 13 2010,"John Boehner wants to reopen a tax loophole ""that actually rewarded corporations for shipping jobs and profits overseas.""",2
September 9 2010,"""When these same Republicans –- including Mr. Boehner –- were in charge, the number of earmarks and pet projects went up, not down.""",1
September 8 2010,"John Boehner said the jobs of ""teachers and nurses and police officers and firefighters"" are ""'government jobs' that weren't worth saving.""",3
September 3 2010,"Milwaukee Mayor Tom Barrett ""has held the line on property taxes.""",3
August 27 2010,"Republicans ""don't think it's a good idea"" to make the child care tax credit ""stronger.""",3
August 18 2010,"""Some Republican leaders in Congress"" are ""pushing to make privatizing Social Security a key part of their legislative agenda if they win a majority in Congress this fall.""",3
August 17 2010,"""The unemployment rate for folks who've never gone to college is almost double what it is for those who have.""",0
July 29 2010,"The president's budget ""would take ... non-defense spending to its lowest level ... as a percentage of the economy since JFK.""",1
July 2 2010,"""Today, we have more boots on the ground near the Southwest border than at any time in our history.""",1
July 1 2010,On the use of presidentially appointed commissions.,4
June 17 2010,"""Oil companies showered regulators (at the Minerals Management Service) with gifts and favors, and were essentially allowed to conduct their own safety inspections and write their own regulations.""",1
June 16 2010,"""I've issued a six-month moratorium on deepwater drilling.""",2
June 1 2010,"""The Interior Department has only 30 days to review an exploration plan submitted by an oil company. That leaves no time for the appropriate environmental review. The result is, they are continually waived.""",1
April 22 2010,"""The vast majority of the money I got was from small donors all across the country.''",4
April 1 2010,On recess appointments.,2
April 1 2010,"""A lot of the ideas in terms of the (health insurance) exchange, just being able to pool and improve the purchasing power of individuals in the insurance market, that originated from the Heritage Foundation.""",1
March 31 2010,On oil drilling,0
March 19 2010,"""Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing.""",2
March 5 2010,On reconciliation,4
February 25 2010,"""The costs for families (in the individual market) for the same type of coverage that they're currently receiving would go down 14 percent to 20 percent.""",2
February 17 2010,"""So far, the Recovery Act is responsible for the jobs of about 2 million Americans who would otherwise be unemployed. ... [And] the Recovery Act is on track to save or create another 1.5 million jobs in 2010.""",2
February 12 2010,The Bush administration prosecuted 190 suspected terrorists in federal courts.,3
February 5 2010,"Some Republicans who voted against the stimulus ""have been all too happy to claim credit for Recovery Act projects and the jobs those projects have produced. They come to the ribbon cuttings.""",0
February 4 2010,"""We're also cutting a Forest Service economic development program that strayed so far from any mission that it funded a music festival.""",3
February 1 2010,"Health care reform ""would bring down the deficit by as much as $1 trillion over the next two decades.""",2
January 29 2010,"Obama came into office ""with a $1.3 trillion deficit before I had passed any law. ... We came in with $8 trillion worth of debt over the next decade.""",1
January 28 2010,"""We cut taxes for 95 percent of working families.""",0
January 27 2010,"""Last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests – including foreign corporations – to spend without limit in our elections.""",3
January 27 2010,"""At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.""",1
January 27 2010,"""We've excluded lobbyists from policymaking jobs.""",4
January 27 2010,"The ""pay-as-you-go law ... was a big reason why we had record surpluses in the 1990s.""",2
January 27 2010,"""Because of the steps we took, there are about 2 million Americans working right now who would otherwise be unemployed.""",2
January 27 2010,"""For the first time in history, my administration posts our White House visitors online.""",1
January 27 2010,On a government spending freeze.,4
January 20 2010,"""The Washington Times ... pointed out that we had succeeded where previous administrations had failed"" on spending cuts.",1
January 18 2010,On the importance of an independent voting record,4
December 23 2009,"""I didn't campaign on a public option.""",3
December 18 2009,"Health care reform plans being consided in Congress ""will finally reduce the costs of health care.""",2
December 14 2009,"""We've created or saved up to 1.6 million jobs, according to the CBO -- the Congressional Budget Office -- through the Recovery Act.""",2
December 7 2009,"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""",4
December 3 2009,"""In the last few months alone, we have apprehended extremists within our borders who were sent here from the border region of Afghanistan and Pakistan to commit new acts of terror.""",1
November 9 2009,"""History tells us that job growth always lags behind economic growth.""",0
October 19 2009,"""The Senate Finance Committee approved a reform proposal that has both Democratic and Republican support.""",3
September 24 2009,"""Medicare does just as good, if not better, at keeping people healthy"" as Medicare Advantage.",2
September 22 2009,"""FDR was called a socialist and a communist.""",0
September 22 2009,On whether he would put a missile shield in Poland.,2
September 20 2009,"Families are paying $900, on average, ""in higher premiums because of uncompensated care.""",2
September 20 2009,"""Mathematically, the White Sox can still get in the playoffs.""",0
September 17 2009,"Insurers delayed an Illinois man's treatment, ""and he died because of it.""",4
September 10 2009,"Health reform will ""give every American the same opportunity"" to buy health insurance the way members of Congress do.",4
September 9 2009,"""It’s a plan that incorporates ideas from many of the people in this room tonight – Democrats and Republicans.""",3
September 9 2009,"""The claim ... that we plan to set up panels of bureaucrats with the power to  kill off senior citizens ... is a lie, plain and simple.""",0
September 9 2009,"Preventive care ""saves money.""",4
September 9 2009,"If you ""already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.""",0
August 24 2009,"""If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.""",4
August 18 2009,"""Nearly 46 million Americans don't have health insurance coverage today.""",1
August 14 2009,"""I just want to assure [you] we're not talking about cutting Medicare benefits.""",2
August 12 2009,"AARP is ""endorsing"" the health care reform bill.",3
August 12 2009,"""I have not said that I was a single-payer supporter.""",4
August 11 2009,"""If you like your health care plan, you can keep your health care plan.""",2
August 11 2009,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices.""",0
August 5 2009,"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.""",4
July 27 2009,"""Doctors, nurses, hospitals, even the pharmaceutical industry, (and) AARP"" say that health reform ""makes sense to do.""",1
July 24 2009,"""14,000 Americans . . . lose their health insurance every single day.""",1
July 23 2009,"Health insurance companies are ""making record profits, right now.""",4
July 22 2009,"The stimulus ""has delivered $43 billion in tax relief to American working families and businesses""",2
July 20 2009,On mandating health care coverage.,4
July 16 2009,On a single-payer health care system.,2
July 8 2009,"""We import more oil today than ever before.""",4
July 7 2009,"""Californians consume 40 percent less energy per person than the national average""",1
June 25 2009,"""Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.""",1
June 10 2009,"""In the first round of repayments""  from financial institutions that received TARP money, ""the government has actually turned a profit.""",0
June 4 2009,"""If you actually took the number of Muslims [sic] Americans, we'd be one of the largest Muslim countries in the world.""",5
May 29 2009,"In the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""",3
May 26 2009,"""Walking in the door (Sonia Sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the United States Supreme Court had when they were appointed.""",2
May 21 2009,"""Nobody has ever escaped from one of our federal 'supermax' prisons.""",0
May 14 2009,On releasing photographs depicting the abuse of prisoners.,4
May 7 2009,"Pay-as-you-go ""is the principle that helped transform large deficits into surpluses in the 1990s.""",2
April 30 2009,"Washing your hands and covering your mouth when you cough ""makes a huge difference"" in reducing transmission of the flu.",0
April 30 2009,"In Iraq, ""civilian deaths, incidents of bombings, etc., remain very low relative to what was going on last year.""",0
April 21 2009,"""Already we've identified $2 trillion in deficit reductions over the next decade.""",3
April 21 2009,"""Venezuela is a country whose defense budget is probably 1/600th of the United States.""",1
April 16 2009,"""More than 90 percent of the guns recovered in Mexico come from the United States.""",2
March 31 2009,"""2008 was the deadliest year of the war (in Afghanistan) for American forces.""",0
March 25 2009,"His proposed budget would ""cut our deficit in half by the end of my first term.""",1
March 25 2009,"""As a percentage of gross domestic product, we are reducing nondefense discretionary spending to its lowest level since the '60s, lower than it was under Reagan, lower than it was under Clinton, lower than it was under Bush, or both Bushes.""",3
March 23 2009,"""Warren (Buffett) still does support me.""",0
March 19 2009,"""The 1908 Model T earned better gas mileage than a typical SUV sold in 2008.""",1
March 13 2009,"""In eighth grade math, we’ve fallen to ninth place.""",4
March 5 2009,"""Teddy Roosevelt first called for (health care) reform nearly a century ago.""",0
February 27 2009,"""We are making the largest investment in education in our nation’s history.""",0
February 10 2009,"""Putting three Republicans in my Cabinet...is unprecedented.""",0
February 9 2009,"On attacks by Republicans that various programs in the economic stimulus plan are not stimulative, ""If you add all that stuff up, it accounts for less than 1 percent of the overall package.""",2
January 30 2009,"""There is no disagreement that we need action by our government, a recovery plan that will help to jump-start the economy.""",4
January 28 2009,"""In Chicago, school is never canceled"" because of winter weather.",1
January 26 2009,"""Our economy could fall $1 trillion short of its full capacity, which translates into more than $12,000 in lost income for a family of four.""",2
January 16 2009,"Geithner's failure to pay self-employment taxes while working for the IMF ""is a mistake that is commonly made for people who are working internationally or for international institutions.""",1
December 3 2008,"""And 100 percent, John, of your ads . . . 100 percent of them have been negative."" ",5
December 3 2008,The accuracy of the Obama tax calculator,2
December 3 2008,"""Senator McCain would pay for part of his (health care) plan by making drastic cuts in Medicare — $882-billion worth.""",4
December 3 2008,"Obama ""changed the rules in Washington. Gone are the free gifts from lobbyists. Gone are the fancy airplane rides for nothing.""",2
December 1 2008,"""The race will tighten, just because that's what happens at the end of campaigns. They always have.""",1
October 30 2008,"""For my energy plan, my economic plan, and the other proposals you'll hear tonight, I've offered spending cuts above and beyond their cost.""",3
October 30 2008,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",2
October 29 2008,"""In April, Sen. McCain came out against helping women earn equal pay for equal work.""",1
October 29 2008,McCain called for less regulation 21 times just this year.,1
October 28 2008,"McCain is ""selectively editing Joe Biden's words...Biden actually said about Barack Obama: 'They're gonna find out this guy's got steel in his spine.'""",3
October 21 2008,On which team he's rooting for in the World Series.,2
October 17 2008,"Medicare spends ""$15-billion a year on subsidies to insurance companies.""",0
October 16 2008,"""98 percent of small businesses make less than $250,000"" and would not see a tax increase under Barack Obama's plan.",0
October 16 2008,"""The centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.""",4
October 15 2008,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",4
October 14 2008,"""AIG executives ... (took) a junket for over $400,000. Twice.""",3
October 13 2008,"""I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.""",2
October 13 2008,"On the economic crisis, ""the biggest problem in this whole process was the deregulation of the financial system.""",2
October 9 2008,"Under Barack Obama's health care proposal, ""if you've got a health care plan that you like, you can keep it.""",0
October 9 2008,"John McCain accused Barack Obama ""of letting infants die.""",4
October 8 2008,"""Two years ago...I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them [subprime lending] is something we have to deal with.""",0
October 8 2008,"John McCain ""is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts.""",1
October 7 2008,"""Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget.""",0
October 7 2008,"""Oil companies ...currently have 68-million acres that they're not using.""",4
October 6 2008,McCain intervened on behalf of Charles Keating with federal regulators... that allowed Keating to continue his fraud at an incredible cost to taxpayers.,1
October 3 2008,"John McCain's health care plan ""leaves you on your own to pay McCain’s health insurance tax.""",3
September 30 2008,"Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.",0
September 30 2008,"""There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.""",2
September 30 2008,"""My plan offers three times as much tax relief to the middle class as Senator McCain's.""",2
September 29 2008,"Barack Obama ""pays for every dime"" of his spending plans.",3
September 29 2008,"McCain ""said the other day that he would not meet potentially with the prime minister of Spain, because he . . . wasn't sure whether they were aligned with us.""",1
September 29 2008,"John McCain ""has threatened extinction for North Korea and sung songs about bombing Iran.""",2
September 27 2008,"Henry Kissinger ""said that we should meet with Iran — guess what — without precondition.""",2
September 27 2008,"Under Obama's tax plan, ""95 percent of you will get a tax cut.""",2
September 26 2008,"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",0
September 25 2008," ""I introduced a bill that would’ve helped stop the multimillion-dollar bonus packages that CEOs grab on their way out.. (McCain) opposed that idea.""",3
September 24 2008,"""Grateful insurance company executives and their lobbyists"" from Bermuda gave McCain $50,000.",0
September 24 2008,"Obama says McCain went to Bermuda and ""pledged to protect tax breaks for American corporations that hide their profits offshore.""",1
September 24 2008,"McCain ""has opposed stem cell research.""",4
September 22 2008,"""But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week.""",4
September 22 2008,"John McCain would ""reduce oversight of health insurance.""",2
September 19 2008,Obama ad contends that John McCain endorses Rush Limbaugh's comments about immigration.,5
September 18 2008,"""In January, I outlined a plan to help revive our faltering economy, which formed the basis for a bipartisan stimulus package that passed the Congress.""",3
September 18 2008,"Obama's tax plan cuts taxes ""for 95 percent of all working families.""",0
September 17 2008,"McCain ""voted to cut education funding, against accountability standards. He even proposed abolishing the Department of Education.""",3
September 17 2008,"McCain economic adviser Phil Gramm is ""the architect of some of the deregulation in Washington that helped cause the mess on Wall Street.""",2
September 16 2008,John McCain said last year he didn't know of a solution to the mortgage crisis.,0
September 12 2008,"""He admits he still doesn't know how to use a computer, can't send an e-mail.""",1
September 8 2008,"""The average American family"" saw income rise $7,500 under Bill Clinton and decline $2,000 under George Bush.",2
August 28 2008,"""John McCain has voted with George Bush 90 percent of the time.""",0
August 28 2008,"McCain ""said no to higher fuel-efficiency standards for cars.""",3
August 28 2008,"""Today, we import triple the amount of oil than we had on the day Senator McCain took office.""",0
August 24 2008,"""Joe Biden wrote the Violence Against Women Act ... the rate of domestic violence went down dramatically.""",1
August 24 2008,"""Joe Biden brought Republicans and Democrats together to pass the 1994 crime bill, putting 100,000 cops on the streets and starting an eight-year drop in crime across the country.""",2
August 24 2008,"The Bush administration's latest plans for troop withdrawal from Iraq by 2011 are ""more or less the same time frame I announced two years ago."" ",1
August 22 2008,"McCain, ""voted against renewable sources of energy, against biofuels, against solar power, against wind power.... """,1
August 22 2008,John McCain has seven houses.,1
August 21 2008,"""Sen. McCain was already turning his sights to Iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (Iraq).""",0
August 21 2008,"""The fact is that although we have had a president who is opposed to abortion over the last eight years, abortions have not gone down.''",4
August 21 2008,"""I argued for years that we need to move from a 'Musharraf policy' to a 'Pakistan policy.' """,3
August 18 2008,"Oil companies ""haven't touched"" 68 million acres where they already have rights to drill.",4
August 14 2008,"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.",2
August 13 2008,"""John McCain's top foreign policy adviser lobbied for... the Republic of Georgia, and McCain has mirrored the position advocated by the government.""",0
August 13 2008,"John McCain worries about nuclear waste in Arizona, but not in Nevada.",3
August 12 2008,"""McCain opposed a requirement that the government buy American-made motorcycles. And he said all buy-American provisions were quote 'disgraceful.' """,0
August 12 2008,On a timetable to withdraw from Iraq.,0
August 11 2008,"John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""",3
August 8 2008,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",4
August 7 2008,"John McCain refuses to support a new bipartisan energy bill ""because it would take away tax breaks from oil companies like Exxon Mobil.""",4
August 6 2008,"""Big oil's filling John McCain's campaign with $2-million in contributions.""",1
August 5 2008,On offshore drilling.,2
August 5 2008,On using the Strategic Petroleum Reserve.,4
August 5 2008,"""We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups.""",0
August 4 2008,On public financing of his campaign.,4
August 1 2008,"""I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities.""",0
August 1 2008,"Obama said his proposed $1,000 emergency energy rebate ""will be enough to offset the increased cost of gas for a working family over the next 4 months.""",0
July 30 2008,"""Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.""",0
July 25 2008,"""I have little doubt that we've moved into recession at this point.""",3
July 23 2008,"""Sen. McCain's economic plan gives nearly $4-billion in tax breaks to the oil companies but doesn't provide any tax relief to more than 100-million middle-class families.""",3
July 22 2008,McCain has switched to Obama's position on more troops to Afghanistan.,0
July 22 2008,"""For at least a year now, I have called for two additional brigades, perhaps three.""",0
July 18 2008,"""We've heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973.""",1
July 16 2008,"""McCain used to buck his party on immigration by fighting for comprehensive reform. . . . But when he was running for his party's nomination, he . . . said that he wouldn't even support his own legislation if it came up for a vote.""",1
July 15 2008,"Obama worked with ""Sen. Dick Lugar, a Republican, to help lock down loose nuclear weapons.""",0
July 11 2008,"The U.S. government spends less on energy innovation ""than the pet food industry invests in its own products.""",4
July 10 2008,"""McCain will give more tax breaks to big oil.""",3
July 9 2008,"""Our National Guard, as we saw in the Midwest flooding, can't function as effectively as it could. I was talking to National Guard representatives. Fifteen of their 17 helicopters in this region were overseas during the flooding.""",4
June 30 2008,"Obama says his bill ""reduced welfare rolls nearly 80 percent.""",2
June 26 2008,"""When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.""",0
June 25 2008,"John McCain ""opposed legislation to fund levees and flood control programs, which he considers pork.""",2
June 25 2008,"""These steps (a middle-class tax cut, national health care plan, foreclosure prevention fund, Social Security fix and more) are all paid for.""",3
June 24 2008,"Barack Obama ""extended health care for wounded troops who'd been neglected.""",2
June 23 2008,"""More than half of all black children live in single-parent households, a number that has doubled — doubled — since we were children.""",0
June 23 2008,"Barack Obama ""cut taxes for working families.""",1
June 23 2008,"""More than half of all black children live in single-parent households, a number that has doubled — doubled — since we were children.""",0
June 20 2008,"We're borrowing money from China and Saudi Arabia ""to finance this war"" in Iraq.",2
June 17 2008,"""McCain lobbied for (a) $10-million pork project honoring conservative justice.""",1
June 16 2008,"John McCain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",0
June 4 2008,"""Ronald Reagan met with Gorbachev; Kennedy met with Khruschev; and Nixon met with Mao — and these were folks who have done horrendous damage not only to their own countries but to other countries.""",1
June 4 2008,"""John McCain decided to stand with George Bush 95 percent of the time (last year).""",0
June 2 2008,"John McCain ""has not led on nonproliferation issues when he had the chance in the Senate.""",0
May 30 2008,"""I think we came down here (to Florida) one time ... but we weren't actively fundraising here.""",4
May 27 2008,"""I had an uncle ... who was part of the first American troops to go into Auschwitz and liberate the concentration camps.""",1
May 23 2008,"McCain ""hired some of the biggest lobbyists in Washington to run his campaign.""",0
May 23 2008,"""Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.""",0
May 23 2008,"When McCain was questioned about hiring lobbyists to his campaign staff, ""his top lobbyist actually had the nerve to say, 'The American people won't care about this.' """,0
May 22 2008,"""Privatizing Social Security was a bad idea when George W. Bush proposed it. It's a bad idea today. Sen. McCain's campaign went even further ... suggesting ... to cut cost-of-living adjustments or to raise the retirement age.""",3
May 21 2008,"A gas tax holiday is a gimmick that ""every economist says will just go into the pockets of the oil companies.""",2
May 19 2008,"""NATO hasn't provided enough troops (in Afghanistan) because they are still angry about us going into Iraq.""",0
May 19 2008,"John McCain ""is one of the few senators of either party who oppose this bill (to expand education aid for veterans) because he thinks it's too generous.""",3
May 8 2008,"""More people without health care since George Bush took office; more children in poverty since George Bush took office.""",1
May 7 2008,"""Clinton aides admit it (a gas tax holiday) won't do much for you – but would help her politically.""",3
May 6 2008,"A gas tax holiday ""would at best provide 30 cents a day for three months for a grand total of $28.""",1
May 5 2008,"""If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place.""",2
April 25 2008,"""Bill Clinton invited him (the Rev. Wright) to the White House when he was having his personal crises.""",1
April 21 2008,"""Hillary Clinton supported NAFTA and permanent China trade. Pennsylvania lost thousands of jobs.""",2
April 21 2008,"Hillary Clinton is ""willing to have workers' wages garnisheed if they refuse to buy health insurance.""",2
April 18 2008,"""I have never said that I don't wear flag pins or refuse to wear flag pins.""",4
April 17 2008,"""Hillary Clinton has taken over $800,000 from lobbyists.""",0
April 17 2008,"Barack Obama is ""the only candidate who doesn't take a dime from oil company PACs or lobbyists.""",1
April 16 2008,"The United States is ""seeing greater income inequality now than any time since the 1920s.""",0
April 16 2008,"""He's promising four more years of an administration that will push for the privatization of Social Security...""",4
April 15 2008,"""I'm the product of a mixed marriage that would have been illegal in 12 states when I was born.""",1
April 15 2008,"Barack Obama's network of small donors constitutes a ""parallel public financing system.""",2
April 14 2008,"""He took on special interests and won, passing the toughest ethics law yet.""",2
April 1 2008,"""Iraq is costing each household about $100 a month.""",0
March 12 2008,Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government.,0
March 10 2008,"""We've won twice as many states. We've won a greater share of the popular vote.""",1
March 7 2008,"""I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.""",0
March 5 2008,"""We are bogged down in a war that John McCain now suggests might go on for another 100 years.""",4
March 3 2008,Says Clinton did not read the National Intelligence Estimate before voting for the Iraq war.,0
February 28 2008,"""When we've got CEOs making more in 10 minutes than ordinary workers are making in a year ... then something is wrong.""",1
February 27 2008,"A mailer from the Obama campaign ""accurately indicates"" that Hillary Clinton would ""force uninsured people to buy insurance, even if they can't afford it.""",2
February 25 2008,"""Hillary Clinton believed NAFTA was a 'boon' to our economy.""",4
February 25 2008,"Clinton said ""great things about NAFTA until she started running for president.""",0
February 22 2008,"""As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.""",4
February 22 2008,"He's been endorsed by ""every major newspaper here in the state of Texas.""",0
February 22 2008,"""We send a billion dollars to foreign countries every day because of our addiction to foreign oil.""",0
February 22 2008,"""We have seen hate crimes skyrocket in the wake of the immigration debate.""",1
February 11 2008,"""The last six polls, including this week's Time magazine, show that I beat John McCain by six or seven points."" ",1
February 11 2008,"""8 years of the Clintons, major losses for Democrats across the nation.""",1
February 11 2008,"""She said, you know, 'I voted for it, but I hoped it wouldn't pass.' That was a quote on live TV.""",4
February 11 2008,"Hillary Clinton ""starts off with 47 percent of the country against her.""",0
February 11 2008,"Americans ""have never paid more for gas at the pump.""",4
February 6 2008,"""Sen. Obama has always had a 100 percent prochoice rating.""",0
February 1 2008,"Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""",1
February 1 2008,"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq.""",0
February 1 2008,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions.""",0
February 1 2008,"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to leaders we don't like.""",3
January 25 2008,"""But it was Hillary Clinton, in an interview with Tom Brokaw, who quote 'paid tribute' to Ronald Reagan's economic and foreign policy.""",2
January 22 2008,"""While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.""",0
January 22 2008,"""I know that Hillary on occasion has said — just last year said this (NAFTA) was a boon to the economy.""",4
January 16 2008,Says he passed a bill to stop a military requirement that wounded soldiers pay for meals and phone calls.,2
January 16 2008,"""I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.""",0
