date,text,verdict
April 27 2017,"""The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.""",3
April 26 2017,"Says he created ""over 500,000 new jobs -- with a surge in female employment last month.""",2
April 26 2017,"The Ninth Circuit has an overturned record ""close to 80%.""",2
April 25 2017,"""Back when they did NATO, there was no such thing as terrorism.""",3
April 25 2017,"Illegal immigration on the U.S.-Mexico border is ""the lowest in 17 years.""",0
April 24 2017,"""No administration has accomplished more in the first 90 days.""",4
April 20 2017,"""All pipelines that are coming into this country from now on has to be American steel.""",4
April 19 2017,"With North Korea, ""nobody has ever seen such a positive response on our behalf from China.""",2
April 19 2017,"""We’ve lost 70,000 factories since China joined the World Trade Organization."" ",1
April 18 2017,"""The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!""",4
April 17 2017,"Says Jon Ossoff wants to ""allow illegal immigration.""",3
April 12 2017,"On whether NATO is ""obsolete.""",4
April 12 2017,"Before the presidential campaign, ""I didn't know Steve (Bannon).""",5
April 10 2017,"""Last month, we saw a 64 percent reduction in illegal immigration on our southern border.""",2
April 6 2017,"""I've won awards on environmental protection.""",2
April 4 2017,"""There was a very large infrastructure bill that was approved during the Obama administration, a trillion dollars. Nobody ever saw anything being built.""",3
April 4 2017,"""When you look for a job, you can't find it and you give up. You are now considered statistically employed.""",4
March 24 2017,"""Since China joined — that’s another beauty — the WTO in 2001, the U.S. has lost many more than 60,000 factories.""",1
March 22 2017,"""Since the day of my election, we've already cut illegal immigration at the southern border by 61 percent.""",1
March 20 2017,"""The NSA and FBI tell Congress that Russia did not influence electoral process.""",4
March 19 2017,"""Germany owes ... vast sums of money to NATO & the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!""",4
March 16 2017,"Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump during the election. ",4
March 14 2017,"""In the first full month of my administration following the issuance of my executive orders, illegal immigration on our southern border fell by an unprecedented 40 percent.""",1
March 13 2017,"""One-third of the counties — think of it, one-third — only have one insurer left"" on the Affordable Care Act exchanges.",0
March 7 2017,"""122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield.""",3
March 2 2017,"""According to data provided by the Department of Justice, the vast majority of individuals convicted of terrorism and terrorism-related offenses since 9/11 came here from outside of our country.""",3
March 2 2017,"""Currently, when we ship products out of America, many other countries make us pay very high tariffs and taxes — but when foreign companies ship their products into America, we charge them nothing or almost nothing.""",2
March 1 2017,"Says his budget ""calls for one of the largest increases in national defense spending in American history.""",3
February 28 2017,"""Obamacare premiums nationwide have increased by double and triple digits.""",2
February 25 2017,"""The National Debt in my first month went down by $12 billion.""",3
February 19 2017,"""Look at what’s happening last night in Sweden. Sweden, who would believe this? Sweden. They took in large numbers. They’re having problems like they never thought possible.""",4
February 16 2017,"""The stock market has hit record numbers, as you know. And there has been a tremendous surge of optimism in the business world."" ",1
February 16 2017,"The media has ""a lower approval rate than Congress."" ",3
February 16 2017,On leaks and the release of secret information.,4
February 12 2017,"Says ""72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA & YEMEN.""",1
February 12 2017,"""While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!""",4
February 9 2017,"Says CNN’s Chris Cuomo ""never asked"" Sen. Richard Blumenthal about Blumenthal's misstatements on his own service in Vietnam.",4
February 8 2017,"""The murder rate in our country is the highest it’s been in 47 years.""",4
February 7 2017,"""I have already saved more than $700 million when I got involved in the negotiation on the F-35.""",3
February 7 2017,"""Smart! 'Kuwait issues its own Trump-esque visa ban for five Muslim-majority countries.' """,3
February 6 2017,"Terrorism and terrorist attacks in the United States and Europe have ""gotten to a point where it's not even being reported.""",5
February 6 2017,"Says ""109 people out of hundreds of thousands of travelers"" were affected by the immigration executive order.",4
February 2 2017,"""The Obama Administration agreed to take thousands of illegal immigrants from Australia.""",2
January 30 2017,"""My policy is similar to what President Obama did in 2011 when he banned visas for refugees from Iraq for six months.""",3
January 29 2017,"""If you were a Muslim, you could come in, if you were a Christian, it was impossible.""",4
January 26 2017,"""A poll just came out on my inauguration speech. … People loved it. Loved and liked.""",1
January 26 2017,"Says ICE and border patrol officers ""unanimously endorsed me for president.""",3
January 26 2017,"""Here in Philadelphia murder has been steady — I mean — just terribly increasing.""",4
January 24 2017,"""In 2015, homicides increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years.""",1
January 23 2017,"""In our nation’s capital, killings have risen by 50 percent.""",3
January 22 2017,"""The media ... sort of made it sound like I had a feud with the intelligence community."" ",4
January 20 2017,"""Our Navy has shrunk from more than 500 ships in 1991 to 275 in 2016.""",1
January 20 2017,"""We've made other countries rich while the wealth ... of our country has dissipated over the horizon.""",3
January 15 2017,"Says Georgia’s 5th congressional district, represented by John Lewis, is ""in horrible shape and falling apart (not to mention crime infested).""",3
January 11 2017,"Americans don't ""care at all"" about Donald Trump's tax returns.",4
January 11 2017,"The Russians ""tried to hack the Republican National Committee, and they were unable to break through."" ",1
January 8 2017,"Activities by foreign governments had ""absolutely no effect on the outcome of this election.""",3
January 5 2017,"""Jackie Evancho’s album sales have skyrocketed after announcing her inauguration performance.""",0
January 4 2017,"""General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border.""",1
December 15 2016,"""If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?""",5
December 15 2016,"America’s federal business tax rate is the highest ""in the world.""",1
December 12 2016,"""We had a massive landslide victory, as you know, in the Electoral College.""",4
December 6 2016,"""Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!""",2
November 29 2016,"There was ""serious voter fraud"" in Virginia. ",5
November 28 2016,"There was ""serious voter fraud"" in New Hampshire.",5
November 28 2016,"There was ""serious voter fraud"" in California.",5
November 28 2016,"Says he ""won the popular vote if you deduct the millions of people who voted illegally.""",5
November 15 2016,"Says there are ""probably 2 million, it could be even 3 million"" criminal immigrants in the country illegally.",2
November 15 2016,"""The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me.""",4
November 14 2016,"""The @nytimes states today that DJT believes ‘more countries should acquire nuclear weapons.’ How dishonest are they. I never said this!""",4
November 7 2016,"""Beyonce and Jay Z, I like them, I like them ... I get bigger crowds than they do. It's true. I get far bigger crowds.""",4
November 7 2016,"""It's just been announced that the residents of Florida are going to experience a massive, double-digit premium hike.""",2
November 7 2016,"""Nearly one in four people in their prime working years are not working.""",1
November 6 2016,"Says that at a campaign rally President Barack Obama ""spent so much time screaming at a protester, and frankly it was a disgrace.""",5
November 4 2016,"Says Nevadans will have a ""double-digit hike in their Obamacare premiums for the year"" and ""10 of Nevada’s 16 counties will only have one Obamacare...exchange insurer""",1
November 4 2016,"""I have tremendous support from women.""",4
November 3 2016,"The media ""never show crowds."" ",4
November 3 2016,"""Thousands of Americans have been killed by illegal immigrants.""",2
November 3 2016,"In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city.",3
November 2 2016,"""In many instances, (people's) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.""",3
November 2 2016,"""Wisconsin is one of several states where you can change your early ballot if you think you've made a mistake."" ",0
November 2 2016,"""Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!"" ",4
November 1 2016,"""The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.""",2
October 31 2016,"Says Barack Obama ""is the first president in modern history not to have a single year of 3 percent growth.""",1
October 31 2016,"Says Ohio’s I-X Center ""used to be a great plant,"" but ""thousands of people of worked here, and they left"" when their jobs were moved overseas.",4
October 31 2016,"Says Hillary Clinton ""wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. That’s what could happen. You triple the size of our country in one week.""",5
October 28 2016,"""Nearly half of African-American children under the age of 6 are living in abject poverty.""",2
October 27 2016,"""We’ve spent $6 trillion"" on the wars in the Middle East.",2
October 26 2016,"""The man who was in charge of the investigation of Hillary Clinton accepted essentially from Hillary Clinton $675,000 that went to his wife.""",3
October 25 2016,"""Wikileaks also shows how John Podesta rigged the polls by oversampling Democrats, a voter suppression technique.""",5
October 24 2016,"""14 percent of noncitizens are registered to vote."" ",4
October 24 2016,"""ISIS is in 32 countries.""",2
October 23 2016,"""Ford is moving all of their small-car production to Mexico.""",1
October 21 2016,"""Nobody knows about it, nobody talks about it, but under Obama, millions of people have been moved out of this country, they've been deported.""",2
October 20 2016,"Russia has ""tremendous numbers of nuclear warheads — 1,800, by the way — where they expanded, and we didn't.""",2
October 20 2016,"The stories from women saying he groped or forced himself on them ""largely have been debunked.""",4
October 20 2016,"Says Hillary Clinton is ""wrong"" to say he mocked a disabled reporter.",4
October 20 2016,"When Hillary Clinton ""ran the State Department, $6 billion was missing. How do you miss $6 billion? You ran the State Department, $6 billion was either stolen — they don't know.""",5
October 20 2016,"Says Hillary Clinton ""wanted the wall.""",2
October 20 2016,"Says Hillary Clinton's ""plan is going to raise taxes and even double your taxes.""",3
October 19 2016,"Says Hillary Clinton ""wants to have open borders.""",3
October 19 2016,"""Heroin .. pours across our southern borders."" ",0
October 19 2016,"""It’s possible that non-citizen voters were responsible for Obama’s 2008 victory in North Carolina.""",5
October 18 2016,"""Many of (Hillary Clinton's) friends took bigger deductions (than me). Warren Buffett took a massive deduction. (George) Soros, who is a friend of hers, took a massive deduction.""",3
October 18 2016,"Says Hillary Clinton was ""let off the hook"" for her email scandal while Gen. David Petraeus had his life ""destroyed for doing far, far less.""",4
October 17 2016,"""Of course, there is large scale voter fraud happening on and before election day.""",5
October 17 2016,"""Workers in the United States are making less than they were almost 20 years ago, and yet they are working harder.""",3
October 16 2016,"""New York State has been horribly, horribly hurt by NAFTA""",3
October 14 2016,"""We don't have any"" chess grandmasters in the United States.",5
October 14 2016,"Says Libya ""Ambassador (Christopher) Stevens sent 600 requests for help"" in Benghazi.",3
October 12 2016,"Says he won the second debate with Hillary Clinton ""in a landslide"" in ""every poll.""",5
October 12 2016,"Says ""I’ve been proven right"" about ""Hillary Clinton's radical call for open borders, meaning anyone in the world can enter the United States without any limit at all.""",3
October 11 2016,"""I've gotten to see the commercials that they did on you. And I've gotten to see some of the most vicious commercials I've ever seen of Michelle Obama talking about you, Hillary.""",4
October 11 2016,"Says Sidney Blumenthal wrote that the Benghazi attack was ""almost certainly preventable. Clinton was in charge of the State Department, and it failed to protect U.S. personnel and an American consulate in Libya.""",4
October 11 2016,"""Stopped by Smiley Cookie to pick up some great cookies for the family, along with Rudy.""",3
October 11 2016,"Says ""Hillary Clinton set aside environmental and labor rules to help a South Korean company with a record of violating workers’ rights set up what amounts to a sweatshop in Haiti.""",3
October 10 2016,"Says Hillary Clinton ""viciously"" attacked women abused by Bill Clinton.",3
October 10 2016,"""ICE just endorsed me.""",3
October 10 2016,"""We have an increase in murder within our cities, the biggest in 45 years.""",1
October 10 2016,"Says after Hillary Clinton helped a man accused of raping a 12-year-old, ""she's seen laughing on two separate occasions, laughing at the girl who was raped.""",4
October 9 2016,"Says a tweet he sent out ""wasn’t saying, ‘check out a sex tape.’ It was just ‘take a look at"" the background of Alicia Machado.",5
October 9 2016,"""These are radical Islamic terrorists, and (Hillary Clinton) won't even mention the word.""",3
October 9 2016,"Says Hillary Clinton ""wants to go to a single-payer plan"" for health care",4
October 9 2016,"""You (Hillary Clinton) get a subpoena, and after getting the subpoena you delete 33,000 emails.""",2
October 9 2016,"Says he has ""a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required.""",4
October 7 2016,"Says Hillary Clinton ""promised, running for the Senate years ago, 200,000 jobs for upstate New York. ... Not only didn't they come, but they lost so many jobs.""",1
October 6 2016,"""In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds.""",4
September 30 2016,"Says Hillary Clinton ""gave up 20 percent of America's uranium supply to Russia."" ",3
September 29 2016,"""These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they don't even know.""",1
September 28 2016,"Says ""no, you’re wrong,"" responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.",3
September 27 2016,"Says to Hillary Clinton, ""You heard what I said about (the Trans-Pacific Partnership trade deal), and all of a sudden you were against it.""",4
September 27 2016,"""NATO is opening up a major terror division. ... I'm sure I'm not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.""",4
September 27 2016,"Says ""Hillary Clinton's plan would bring in 620,000 refugees in her first term, alone, with no effective way to screen or vet them. Her plan would cost $400 billion in terms of lifetime welfare and entitlement costs.""",4
September 27 2016,"In New York City, ""murders are up.""",3
September 27 2016,"Says Hillary Clinton’s energy agenda ""will cost the U.S. economy over $5 trillion""",4
September 27 2016,"Says top Clinton advisers ""were pressing"" birther movement stories ""very hard."" ",4
September 27 2016,"""In Chicago, they've had thousands of shootings, thousands since Jan. 1. Thousands of shootings.""",0
September 26 2016,"""I did not support the war in Iraq … The record shows that I’m right.""",4
September 26 2016,"Says Hillary Clinton called the Trans-Pacific Partnership ""the gold standard. You called it the gold standard of trade deals. You said it’s the finest deal you’ve ever seen.""",1
September 26 2016,"""You will learn more about Donald Trump by going down to the Federal Elections"" to see the financial disclosure form than by looking at tax returns.",4
September 26 2016,"""I did not — I did not — I do not say that. I do not say that"" climate change is a hoax perpetrated by the Chinese.",3
September 25 2016,"Says Hillary Clinton and Tim Kaine ""want to shut down shale, and shut down natural gas.""",2
September 23 2016,"Says Israel profiles based on ethnicity and ""does it very successfully.""",2
September 22 2016,"""Our African-American communities are absolutely in the worst shape they've ever been in before. Ever. Ever. Ever.""",5
September 21 2016,"""I never said"" that Muslims would be subject to profiling under his policies.",4
September 21 2016,"""We spend more per student than almost any other major country in the world.""",0
September 19 2016,"""Within just a few years, immigration as a share of national population is set to break all historical records.""",1
September 16 2016,"""I finished"" the controversy about where President Barack Obama was born.",5
September 16 2016,"""Hillary Clinton and her campaign of 2008 started the birther controversy.""",4
September 16 2016,On whether Barack Obama was born in the United States.,4
September 14 2016,"""My opponent has no child care plan.""",5
September 14 2016,"Says U.S.-Mexico border has ""1 million legal border crossings each and every day.""",1
September 13 2016,"Heroin comes in the United States ""from the southern border.""",0
September 12 2016,"Barack Obama has ""doubled our national debt. Doubled it. It's going to be close to $20 trillion when he leaves.""",2
September 9 2016,"Says Hillary Clinton has ""not answered a single question"" about her immigration plan.",5
September 9 2016,"""Our veterans, in many cases, are being treated worse than illegal immigrants.""",4
September 8 2016,"Says Russian President Vladimir Putin ""calls me brilliant."" ",3
September 7 2016,"Says Hillary Clinton said the Veterans Affairs scandal is ""over-exaggerated."" ""She said she was satisfied with what was going on.""",3
September 7 2016,"""I was totally against the war in Iraq."" ",4
September 7 2016,"""I released the most extensive financial review of anybody in the history of politics. … You don't learn much in a tax return.""",4
September 6 2016,"The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.",2
September 2 2016,"Says ""Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget.""",3
September 2 2016,"""Since 2013 alone, the Obama administration has allowed 300,000 criminal aliens to return back into United States communities. These are individuals encountered or identified by (Immigration and Customs Enforcement), but who were not detained or processed for deportation because it wouldn't have been politically correct.""",2
September 1 2016,"""There are at least 23 countries that refuse to take their people back after they’ve been ordered to leave the United States, including large numbers of violent criminals."" ",1
September 1 2016,"The number of illegal immigrants ""could be 3 million. It could be 30 million.""",5
September 1 2016,"""Illegal immigration costs our country more than $113 billion a year.""",3
August 31 2016,"""Hillary Clinton wants to shut down family farms"" using ""radical regulation,"" by raising business tax ""rates as high as nearly 50 percent"" and by taxing ""family farms again at death by as much as 45 percent.""",4
August 31 2016,"""It has been 269 days since (Hillary) Clinton has held a press conference.""",1
August 30 2016,"""Inner-city crime is reaching record levels.""",5
August 29 2016,"""They were going to build the wall a while ago, not so long ago, like in '06. And they couldn't get environmental impact statements.""",3
August 29 2016,"As governor, Tim Kaine ""oversaw a huge increase in illegal immigration, a tremendous increase.""",4
August 26 2016,"Says Hillary Clinton ""wants to raise taxes on African-American owned businesses to as much as nearly 50 percent more than they're paying now.""",4
August 25 2016,"The Hollywood celebrities endorsing Hillary Clinton are ""in many cases celebrities that aren’t very hot anymore.""",3
August 25 2016,"""Since President Obama came into office, another 2 million Hispanics have joined the ranks of those in poverty. … The number of Hispanic children living in poverty increased by 15 percent in that short period of time.""",3
August 24 2016,"Says Hillary Clinton wants illegal immigrants ""collecting Social Security benefits.""",3
August 24 2016,"The Obama administration gave Iran ""$400 million in ransom payment cash.""",3
August 23 2016,"Says a CNN anchor said that Hillary Clinton has gotten ""a free ride so far from the media. We're the biggest ones supporting her campaign.""",3
August 22 2016,"Under Hillary Clinton’s plan ""illegal immigrants convicted of committing crimes get to stay.""",2
August 19 2016,"""We admit about 100,000 permanent immigrants from the Middle East every year.""",1
August 18 2016,"Says Hillary Clinton is ""proposing to print instant work permits for millions of illegal immigrants to come in and take everybody's jobs, including low-income African-Americans.""",4
August 18 2016,"""NAFTA, signed by Bill Clinton, has been a disaster for Pennsylvania.""",3
August 16 2016,"""I had previously said that NATO was obsolete because it failed to deal adequately with terrorism. Since my comments, they have changed their policy and now have a new division focused on terror threats.""",4
August 15 2016,"Says the U.S. election system is ""rigged.""",5
August 15 2016,"Says Hillary Clinton once ""wanted a wall"" on the Mexican border.",2
August 11 2016,"Says Barack Obama ""founded ISIS. I would say the co-founder would be crooked Hillary Clinton.""",5
August 10 2016,"Says Hillary Clinton's plan ""would tax many small businesses by almost 50 percent.""",3
August 9 2016,"""The Obama-Clinton war on coal has cost Michigan over 50,000 jobs.""",4
August 8 2016,Says the media distorted what happened with a baby at his rally.,0
August 5 2016,"Says he saw videotape ""of the people taking the money off the plane"" to pay ransom to Iran for hostages.",4
August 5 2016,"""Hillary Clinton says she wants to, ‘raise taxes on the middle class.’ """,5
August 5 2016,"""I’m beating (Kelly Ayotte) in the polls by a lot.""",5
August 4 2016,"""Youth unemployment is through the roof.""",4
August 4 2016,"Russia and China are ""doing naval exercises together someplace."" ",1
August 3 2016,"""We have a fire marshal that said, 'Oh we can't allow more people’ ...  And the reason they won't let them in is because they don't know what the hell they're doing."" ",5
August 2 2016,"""American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs."" ",1
August 1 2016,"""As usual, Hillary & the Dems are trying to rig the debates so 2 are up against major NFL games.""",5
August 1 2016,On whether he’s had a relationship with Vladimir Putin.,4
July 28 2016,On whether the federal government should set a minimum wage,4
July 28 2016,"In first week as governor, Tim Kaine ""proposed a nearly $4 billion tax increase, $4 billion, including a tax increase on people earning as little as $17,000 a year.""",1
July 27 2016,"Says he and Bernie Sanders have ""very similar"" views on trade",1
July 27 2016,"""Not one American flag on the massive stage at the Democratic National Convention until people started complaining- then a small one. Pathetic.""",2
July 25 2016,"""An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.""",4
July 24 2016,"On gift taking, ""Bob McDonnell took a fraction of what (Tim) Kaine took.""",5
July 23 2016,"The U.S. has to go to ""plane graveyards"" and museums to get parts for its 20-year-old jet fighters while it sells new jets to other countries.",1
July 22 2016,"Says Ted Cruz ""never denied"" his father was photographed with Lee Harvey Oswald.  ",5
July 22 2016,"""Nearly 180,000 illegal immigrants with criminal records, ordered deported from our country, are tonight roaming free to threaten peaceful citizens.""",1
July 22 2016,"""An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.""",0
July 22 2016,"""America is one of the highest-taxed nations in the world."" ",3
July 21 2016,"""Household incomes are down more than $4,000 since the year 2000.""",1
July 21 2016,"""Our trade deficit in goods reached nearly … $800 billion last year alone.""",0
July 21 2016,"Says Hillary Clinton ""supported North American Free Trade Agreement), and she supported China’s entrance into the World Trade Organization…. She supported the job-killing trade deal with South Korea. She supported the Trans-Pacific Partnership.""",1
July 21 2016,"Says Hillary Clinton ""wants to essentially abolish the Second Amendment.""",4
July 21 2016,"""While Hillary Clinton plans a massive, and I mean massive, tax increase, I have proposed the largest tax reduction of any candidate who has run for president this year, Democrat or Republican.""",1
July 21 2016,"""America has lost nearly one third of its manufacturing jobs since 1997, following the enactment of disastrous trade deals supported by Bill and Hillary Clinton."" ",2
July 21 2016,"Says Hillary Clinton ""wants sanctuary cities.""",1
July 21 2016,"Says Hillary Clinton ""has called for a radical 550 percent increase in Syrian  ... refugees . . .  despite the fact that there’s no way to screen these refugees in order to find out who they are or where they come from."" ",2
July 21 2016,"""Forty-three million Americans are on food stamps."" ",0
July 21 2016,"""The number of new illegal immigrant families who have crossed the border so far this year already exceeds the entire total from 2015.""",2
July 21 2016,"""In 2009, pre-Hillary, ISIS was not even on the map.""",3
July 21 2016,"""Homicides last year increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years.""",2
July 21 2016,"""Two million more Latinos are in poverty today than when President Obama took his oath of office less than eight years ago.""",2
July 20 2016,"""Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.""",4
July 18 2016,"Says as GOP was picking a convention city, ""I recommended Ohio.""",4
July 15 2016,"""Just look at what the FBI director said about her (Hillary Clinton) — her misconduct  is a disgrace and embarrassment to our country.""",4
July 14 2016,"""A shocking 20 veterans are committing suicide each and every day, especially our older veterans.""",0
July 11 2016,"Says Hillary Clinton has been given tens of millions of dollars by countries that ""treat women horribly ... and countries that kill gays.""",2
July 8 2016,"""We got the highest vote count in the history of the Republican Party.""",1
July 7 2016,"""You know what (Saddam Hussein) did well? He killed terrorists.""",3
July 7 2016,"""Taxpayers are paying a fortune for the use of Air Force One on the campaign trail"" by President Barack Obama and Hillary Clinton.",1
July 1 2016,"""As Secretary of State, Hillary Clinton laundered money to Bill Clinton through Laureate Education, while Bill Clinton was an honorary chairman of the group."" ",4
June 30 2016,"Says Hillary Clinton’s State Department ""approved the transfer of 20 percent of America’s uranium holdings to Russia, while nine investors in the deal funneled $145 million to the Clinton Foundation.""",3
June 29 2016,"""As Bernie Sanders said, Hillary Clinton ‘voted for virtually every trade agreement that has cost the workers of this country millions, millions of jobs.’ """,2
June 28 2016,"""Hillary Clinton surged the trade deficit with China 40% as Secretary of State, costing Americans millions of jobs.""",3
June 28 2016,"Says Hillary Clinton ""filibustered legislation to reform"" Fannie Mae and Freddie Mac.",4
June 24 2016,"""We don't know anything about Hillary in terms of religion. Now, she's been in the public eye for years and years, and yet there's no — there's nothing out there.""",5
June 23 2016,"Says Hillary Clinton’s immigration platform would ""create totally open borders."" ",4
June 23 2016,"Says Hillary Clinton ""has even deleted this record of total support (for the Trans-Pacific Partnership trade agreement) from her book.""",5
June 23 2016,"The Benghazi victims were ""left helpless to die as Hillary Clinton soundly slept in her bed.""",4
June 22 2016,"""For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.""",5
June 22 2016,"""Because of Obamacare, you have so many part-time jobs.""",4
June 22 2016,"Says Hillary Clinton ""said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.""",0
June 22 2016,"""I was among the earliest to criticize the rush to war (in Iraq), and yes, even before the war ever started."" ",4
June 20 2016,Says the unemployment rate for African-American youths is 59 percent. ,3
June 19 2016,"Says delegates can't ""legally"" change the Republican National Convention rules to prevent Donald Trump’s nomination.",3
June 18 2016,"Even among ""second and third generation"" Muslims in the United States, ""there's no real assimilation.""",4
June 16 2016,"""According to Pew Research, 99 percent of the people in Afghanistan support oppressive Sharia law.""",1
June 15 2016,"""The Obama administration was actively supporting Al Qaeda in Iraq, the terrorist group that became the Islamic State.""",5
June 13 2016,"Says Hillary Clinton ""plans to massively increase admissions (of Middle East refugees) … including a 500 percent increase in Syrian refugees coming into our country.""",1
June 13 2016,"There is ""no system to vet"" refugees from the Middle East. ",4
June 13 2016,"""We admit more than 100,000 lifetime migrants from the Middle East each year.""",1
June 9 2016,"""Crime is rising.""",5
June 7 2016,"Says Judge Gonzalo Curiel ""is a member of a club or society, very strongly pro-Mexican."" ",3
June 2 2016,"Says Hillary Clinton has spoken ""such lies about my foreign policy. They said I want Japan to … get nuclear weapons. Give me a break.""",3
June 2 2016,"Florida has ""issued more than 3 million conceal carry permits in the past 30 years. Only 168 have been revoked."" ",2
June 1 2016,"We’ve broken ""by millions"" the all-time record for votes in a GOP presidential primary election.",4
June 1 2016,"""We're losing thousands of (veterans) waiting on line"" because they can't get speedy health care from the Veterans Administration. ",2
May 31 2016,"""I wanted to keep it private, because I don't think it's anybody's business if I want to send money to the vets.""",5
May 31 2016,"In California, ""the windmills are killing hundreds and hundreds of eagles."" ",3
May 27 2016,"""Hypocrisy at the Clinton Foundation: Top male staff made on average $218,029 while top female staff made $153,014 from 2010-2014.""",2
May 26 2016,"It ""is Hillary Clinton's agenda"" to ""release the violent criminals from jail. She wants them all released.""",5
May 25 2016,"""There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously.""",4
May 25 2016,"""Look, we are at war with these people and they don't wear uniforms. … This is a war against people that are vicious, violent people, that we have no idea who they are, where they come from. We are allowing tens of thousands of them into our country now.""",5
May 19 2016,"Says ""Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage.""",3
May 11 2016,"Says Hillary Clinton ""wants to abolish the Second Amendment.""",4
May 11 2016,"Germany ""is crime-riddled right now"" because of migration to Europe.",3
May 8 2016,"""You have to be a citizen to vote,"" but with same-day voter registration, ""you have places where people just walk in and vote.""",4
May 8 2016,"""We're the highest taxed nation in the world.""",4
May 3 2016,"Says Ted Cruz’s father ""was with Lee Harvey Oswald"" before the assassination of President John F. Kennedy.",5
May 2 2016,"""In the history of Republican primaries, I’ve gotten the most votes in the history of the Republican party.""",4
May 2 2016,"""Frankly, (Hillary Clinton) doesn’t do very well with women.""",5
April 28 2016,"""When President Obama landed in Cuba on Air Force One, no leader was there, nobody, to greet him -- perhaps an incident without precedent in the long and prestigious history of Air Force One.""",2
April 27 2016,"""ISIS is making millions of dollars a week selling Libyan oil.""",4
April 27 2016,"""I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.""",4
April 22 2016,"""Pennsylvania has lost 35 percent of its manufacturing jobs since 2001"" and ""Harrisburg has lost 40 percent of its manufacturing jobs since 2001."" ",1
April 20 2016,"""Ted Cruz is mathematically out of winning the race.""",1
April 20 2016,"Says professional football coach Rex Ryan ""won championships in New York. The AFC, I think, twice.""",4
April 19 2016,"The Colorado caucus system for selecting Republican delegates is ""rigged.""",4
April 18 2016,"Says Jeb Bush and Marco Rubio ""had it set so that the winner takes everything, because they wanted to make sure that I didn't get anything"" in the Florida primary. ",4
April 14 2016,"""My numbers are better right now than Ronald Reagan's numbers were with Jimmy Carter.""",4
April 12 2016,On banning assault weapons.,4
April 8 2016,"Mexico receives ""approximately $24 billion a year in remittances from Mexican nationals working in the United States. The majority of that amount comes from illegal aliens.""",2
April 4 2016,"China is ""in the South China Sea and (building) a military fortress the likes of which perhaps the world has not seen.""",2
April 4 2016,"""We’ve rebuilt China.""",2
April 1 2016,"The 2016 federal omnibus spending bill ""funds illegal immigrants coming in and through your border, right through Phoenix.""",5
March 31 2016,Says Ted Cruz distributed the ad showing a nude Melania Trump on a rug. ,4
March 30 2016,"Says that when Michelle Fields ""found out that there was a security camera, and that they had her on tape, all of a sudden that story changed.""",5
March 30 2016,"""There’s a tremendous tax that we pay when we (American businesses) go into China, whereas when China sells to us there’s no tax.""",3
March 30 2016,"Wisconsin’s ""effective"" unemployment rate is 20 percent.",4
March 24 2016,"""Out of 67 counties (in Florida), I won 66, which is unprecedented. It's never happened before.""",5
